Datetime,PM2.5,PM10,NO,NO2,NOx,CO,O3,Benzene,Toluene,AQI,AQI_Bucket
2024-04-13,153.58,178.23,8.61,16.07,24.68,0.71,47.13,4.88,18.62,326.0,Very Poor
2024-04-14,118.93,164.33,11.55,16.7,28.25,0.39,19.31,1.08,22.9,296.3,Poor
2024-04-14,,,0,,,,,1.08,22.9,,Severe
2024-04-15,,,0,,,,,16.74,19.93,,Severe
2024-04-15,144.77,256.02,16.88,17.71,34.59,0.63,21.56,16.74,19.93,319.2,Very Poor
2024-04-16,,,0,,,,,16.86,7.31,,Severe
2024-04-16,111.3,300.33,24.63,15.19,39.82,0.94,21.47,16.86,7.31,270.3,Poor
2024-04-17,,,0,,,,,12.08,20.23,,Severe
2024-04-17,92.38,158.98,9.51,17.2,26.7,0.28,35.16,12.08,20.23,205.7,Poor
2024-04-18,,,0,,,,,14.49,28.32,,Severe
2024-04-18,71.23,201.95,9.24,16.87,26.11,0.26,33.02,14.49,28.32,168.1,Moderate
2024-04-19,83.56,234.28,18.34,14.52,32.87,0.54,18.14,11.15,24.93,189.6,Moderate
2024-04-19,,,0,,,,,11.15,24.93,,Severe
2024-04-20,52.99,203.47,11.82,14.3,26.13,0.27,27.42,1.88,28.31,169.1,Moderate
2024-04-20,,,0,,,,,1.88,28.31,,Severe
2024-04-21,43.9,170.67,9.95,16.51,26.46,0.25,35.71,17.42,1.76,147.3,Moderate
2024-04-21,,,0,,,,,17.42,1.76,,Severe
2024-04-22,,,0,,,,,0.79,7.85,,Severe
2024-04-22,38.99,142.54,10.13,16.28,26.41,0.24,39.81,0.79,7.85,128.6,Moderate
2024-04-23,70.92,221.9,12.46,15.35,27.79,0.45,36.73,6.98,8.04,181.3,Moderate
2024-04-23,,,0,,,,,6.98,8.04,,Severe
2024-04-24,62.24,183.7,13.78,10.98,24.75,0.86,35.71,12.5,20.68,155.9,Moderate
2024-04-24,,,0,,,,,12.5,20.68,,Severe
2024-04-25,95.27,241.5,12.71,11.71,24.41,0.93,30.38,19.49,27.47,215.6,Poor
2024-04-25,,,0,,,,,19.49,27.47,,Severe
2024-04-26,60.61,175.65,10.94,10.94,21.88,0.67,50.31,3.22,7.74,150.6,Moderate
2024-04-26,,,0,,,,,3.22,7.74,,Severe
2024-04-27,,,0,,,,,1.17,7.66,,Severe
2024-04-27,80.34,214.91,10.53,10.27,20.8,0.62,39.06,1.17,7.66,176.7,Moderate
2024-04-28,,,0,,,,,9.37,22.33,,Severe
2024-04-28,66.2,183.52,10.13,10.21,20.34,0.58,41.17,9.37,22.33,155.8,Moderate
2024-04-29,100.24,284.04,12.15,10.4,22.55,0.79,34.18,2.45,16.53,234.0,Poor
2024-04-29,,,0,,,,,2.45,16.53,,Severe
2024-04-30,73.47,210.87,10.05,10.67,20.73,0.49,39.58,4.49,23.64,174.0,Moderate
2024-04-30,,,0,,,,,4.49,23.64,,Severe
2024-05-01,80.62,267.63,9.3,10.7,20.0,0.44,38.17,9.87,15.65,217.6,Poor
2024-05-01,,,0,,,,,9.87,15.65,,Severe
2024-05-02,91.01,238.58,8.42,11.54,19.96,0.49,41.77,9.04,14.79,201.0,Poor
2024-05-02,,,0,,,,,9.04,14.79,,Severe
2024-05-03,136.73,324.24,9.63,11.81,21.45,0.73,41.37,4.22,13.71,313.1,Very Poor
2024-05-03,,,0,,,,,4.22,13.71,,Severe
2024-05-04,,,0,,,,,10.55,8.43,,Severe
2024-05-04,142.23,336.85,9.76,11.99,21.75,0.9,44.95,10.55,8.43,317.3,Very Poor
2024-05-05,,,0,,,,,10.11,15.86,,Severe
2024-05-05,170.65,385.02,29.6,11.04,40.63,1.85,37.31,10.11,15.86,343.6,Very Poor
2024-05-06,,,0,,,,,18.91,20.88,,Severe
2024-05-06,115.45,297.68,10.24,11.05,21.28,0.92,40.96,18.91,20.88,284.5,Poor
2024-05-07,177.87,404.76,14.5,10.68,25.18,1.43,57.4,12.86,27.46,368.4,Very Poor
2024-05-07,,,0,,,,,12.86,27.46,,Severe
2024-05-08,76.63,228.38,10.52,9.43,19.96,0.92,58.0,16.04,21.23,185.6,Moderate
2024-05-08,,,0,,,,,16.04,21.23,,Severe
2024-05-09,,,0,,,,,0.04,14.34,,Severe
2024-05-09,50.81,161.92,11.16,8.46,19.62,0.8,69.52,0.04,14.34,141.5,Moderate
2024-05-10,70.66,170.94,12.01,8.09,20.1,0.89,74.3,1.07,25.42,147.5,Moderate
2024-05-10,,,0,,,,,1.07,25.42,,Severe
2024-05-11,51.19,233.21,12.81,7.92,20.73,0.81,57.32,15.85,28.33,188.8,Moderate
2024-05-11,,,0,,,,,15.85,28.33,,Severe
2024-05-12,97.41,215.89,15.15,7.18,22.33,1.06,50.81,4.95,19.51,222.9,Poor
2024-05-12,,,0,,,,,4.95,19.51,,Severe
2024-05-13,92.93,289.98,16.52,7.09,23.61,1.19,51.3,13.1,27.84,240.0,Poor
2024-05-13,,,0,,,,,13.1,27.84,,Severe
2024-05-14,113.41,313.96,23.52,6.63,30.15,1.41,51.37,16.37,26.52,277.5,Poor
2024-05-14,,,0,,,,,16.37,26.52,,Severe
2024-05-15,124.58,313.65,25.5,6.29,31.79,1.51,58.68,5.18,14.04,303.7,Very Poor
2024-05-15,,,0,,,,,5.18,14.04,,Severe
2024-05-16,100.91,279.74,27.24,5.54,32.78,1.4,69.34,15.89,20.86,234.8,Poor
2024-05-16,,,0,,,,,15.89,20.86,,Severe
2024-05-17,89.49,294.31,30.78,5.04,35.82,1.43,45.23,12.35,6.45,244.3,Poor
2024-05-17,,,0,,,,,12.35,6.45,,Severe
2024-05-18,102.21,333.22,56.43,7.65,56.16,1.23,41.45,15.58,26.87,283.2,Poor
2024-05-18,,,0,,,,,15.58,26.87,,Severe
2024-05-19,90.07,295.46,94.44,20.94,115.38,2.55,42.56,3.79,12.67,245.5,Poor
2024-05-19,,,0,,,,,3.79,12.67,,Severe
2024-05-20,78.4,292.91,84.24,23.57,87.9,1.74,35.46,10.52,10.85,242.9,Poor
2024-05-20,,,0,,,,,10.52,10.85,,Severe
2024-05-21,73.42,269.67,19.15,40.57,59.3,0.51,54.63,0.74,9.28,219.7,Poor
2024-05-21,,,0,,,,,0.74,9.28,,Severe
2024-05-22,,,0,,,,,11.57,2.14,,Severe
2024-05-22,63.12,196.75,5.41,42.18,41.89,0.43,65.32,11.57,2.14,164.6,Moderate
2024-05-23,,,0,,,,,9.8,3.39,,Severe
2024-05-23,44.6,145.69,0.33,41.98,30.22,0.21,58.48,9.8,3.39,130.7,Moderate
2024-05-24,,,0,,,,,18.85,14.5,,Severe
2024-05-24,45.4,163.84,11.3,28.78,26.31,0.31,59.33,18.85,14.5,142.8,Moderate
2024-05-25,,,0,,,,,12.76,23.06,,Severe
2024-05-25,59.44,182.1,13.75,15.78,29.01,0.52,49.72,12.76,23.06,154.9,Moderate
2024-05-26,,,0,,,,,1.6,14.19,,Severe
2024-05-26,74.19,249.36,56.92,20.36,77.28,4.63,39.43,1.6,14.19,199.6,Moderate
2024-05-27,89.4,298.7,47.31,19.04,66.36,4.38,64.15,0.54,11.67,248.7,Poor
2024-05-27,,,0,,,,,0.54,11.67,,Severe
2024-05-28,,,0,,,,,16.27,20.2,,Severe
2024-05-28,77.47,273.24,51.96,19.07,71.03,4.84,59.57,16.27,20.2,223.2,Poor
2024-05-29,65.62,267.65,50.11,21.7,71.8,3.31,47.86,2.05,13.09,217.6,Poor
2024-05-29,,,0,,,,,2.05,13.09,,Severe
2024-05-30,,,0,,,,,12.71,16.71,,Severe
2024-05-30,155.79,226.95,59.15,23.26,82.42,2.21,44.21,12.71,16.71,327.7,Very Poor
2024-05-31,,,0,,,,,8.36,4.93,,Severe
2024-05-31,72.37,224.74,13.63,18.7,32.33,1.08,48.88,8.36,4.93,183.2,Moderate
2024-06-01,85,327.45,5.96,17.2,21.76,0.99,35.92,8.71,23.18,277.4,Poor
2024-06-01,,,0,,,,,8.71,23.18,,Severe
2024-06-02,63.25,195.15,2.96,12.64,15.3,0.81,50.46,4.19,5.35,163.6,Moderate
2024-06-02,,,0,,,,,4.19,5.35,,Severe
2024-06-03,67.05,220.57,11.36,12.96,18.87,0.91,46.24,12.92,6.82,180.4,Moderate
2024-06-03,,,0,,,,,12.92,6.82,,Severe
2024-06-04,86.36,256.03,7.36,12.57,19.93,1.28,94.79,9.23,11.48,206.0,Poor
2024-06-04,,,0,,,,,9.23,11.48,,Severe
2024-06-05,,,0,,,,,1.31,13.33,,Severe
2024-06-05,85.25,307.72,7.09,13.13,20.21,1.26,57.19,1.31,13.33,257.7,Poor
2024-06-06,,,0,,,,,8.93,13.73,,Severe
2024-06-06,68.1,167.27,5.54,12.55,17.28,1.28,56.17,8.93,13.73,145.0,Moderate
2024-06-07,,,0,,,,,2.73,22.25,,Severe
2024-06-07,102.22,259.07,4.98,10.8,14.33,1.23,39.34,2.73,22.25,239.3,Poor
2024-06-08,,,0,,,,,3.22,15.57,,Severe
2024-06-08,78.51,255.77,3.89,9.84,13.73,1.27,39.12,3.22,15.57,205.8,Poor
2024-06-09,56.61,196.55,4.02,9.55,13.57,1.31,42.26,10.48,1.06,164.5,Moderate
2024-06-09,,,0,,,,,10.48,1.06,,Severe
2024-06-10,46.5,193.9,3.95,9.45,13.41,1.35,49.14,7.67,8.44,162.7,Moderate
2024-06-10,,,0,,,,,7.67,8.44,,Severe
2024-06-11,80.45,303.77,4.59,9.29,13.88,1.55,41.79,13.12,4.75,253.8,Poor
2024-06-11,,,0,,,,,13.12,4.75,,Severe
2024-06-12,61.71,243.11,13.67,8.74,22.02,1.25,39.83,15.47,7.17,195.4,Moderate
2024-06-12,,,0,,,,,15.47,7.17,,Severe
2024-06-13,,,0,,,,,17.68,6.28,,Severe
2024-06-13,49.01,230.38,8.57,10.13,18.02,0.6,36.5,17.68,6.28,187.0,Moderate
2024-06-14,47.9,263.97,2.27,10.83,12.52,0.39,39.01,3.89,23.11,214.0,Poor
2024-06-14,,,0,,,,,3.89,23.11,,Severe
2024-06-15,,,0,,,,,9.93,9.15,,Severe
2024-06-15,42.83,211.07,7.27,8.14,13.63,0.46,35.49,9.93,9.15,174.1,Moderate
2024-06-16,112.54,236.8,9.84,6.28,16.11,0.57,32.89,8.5,10.91,274.5,Poor
2024-06-16,,,0,,,,,8.5,10.91,,Severe
2024-06-17,69.57,209.34,9.46,6.82,16.28,0.6,30.48,6.58,13.23,173.0,Moderate
2024-06-17,,,0,,,,,6.58,13.23,,Severe
2024-06-18,83.08,353.14,6.81,8.25,15.06,0.62,26.98,6.37,13.64,303.7,Very Poor
2024-06-18,,,0,,,,,6.37,13.64,,Severe
2024-06-19,,,0,,,,,13.37,18.02,,Severe
2024-06-19,69.57,363.31,3.83,9.57,13.4,0.51,37.08,13.37,18.02,316.4,Very Poor
2024-06-20,37.81,133.88,3.8,7.66,11.45,0.64,52.84,2.95,29.46,122.8,Moderate
2024-06-20,,,0,,,,,2.95,29.46,,Severe
2024-06-21,51.99,177.58,5.98,9.96,15.94,0.81,53.54,8.77,8.24,151.9,Moderate
2024-06-21,,,0,,,,,8.77,8.24,,Severe
2024-06-22,77.05,211.29,27.11,14.26,41.37,1.11,102.99,11.84,0.73,174.3,Moderate
2024-06-22,,,0,,,,,11.84,0.73,,Severe
2024-06-23,56.19,136.04,11.07,12.08,23.15,0.86,143.08,2.86,18.12,163.2,Moderate
2024-06-23,,,0,,,,,2.86,18.12,,Severe
2024-06-24,,,0,,,,,8.81,2.46,,Severe
2024-06-24,51.71,127.04,7.85,8.27,15.96,0.92,82.31,8.81,2.46,118.3,Moderate
2024-06-25,,,0,,,,,0.01,21.3,,Severe
2024-06-25,105.28,155.75,10.94,6.44,17.38,1.02,52.9,0.01,21.3,249.7,Poor
2024-06-26,,,0,,,,,10.83,25.59,,Severe
2024-06-26,53.19,108.35,17.88,9.21,23.57,2.51,55.01,10.83,25.59,106.1,Moderate
2024-06-27,23.6,57.5,7.28,7.71,14.99,0.81,55.45,1.2,14.43,57.5,Satisfactory
2024-06-27,,,0,,,,,1.2,14.43,,Severe
2024-06-28,27.99,61.82,6.9,8.25,15.14,0.9,49.28,17.4,1.26,61.8,Satisfactory
2024-06-28,,,0,,,,,17.4,1.26,,Severe
2024-06-29,42.07,97.18,9.82,8.06,17.89,1.11,49.87,7.88,18.79,97.2,Satisfactory
2024-06-29,,,0,,,,,7.88,18.79,,Severe
2024-06-30,,,0,,,,,7.92,29.31,,Severe
2024-06-30,51.58,108.65,10.48,9.68,20.16,1.07,54.04,7.92,29.31,106.1,Moderate
2024-07-01,,,0,,,,,10.86,0.43,,Severe
2024-07-01,27.56,75.62,5.96,9.45,15.41,0.95,64.2,10.86,0.43,75.6,Satisfactory
2024-07-02,,,0,,,,,18.72,26.22,,Severe
2024-07-02,30.92,89.49,5.99,13.14,16.22,1.0,54.71,18.72,26.22,89.5,Satisfactory
2024-07-03,,,0,,,,,6.49,26.94,,Severe
2024-07-03,27.6,76.32,6.26,12.9,19.16,1.14,54.05,6.49,26.94,76.3,Satisfactory
2024-07-04,,,0,,,,,12.58,14.62,,Severe
2024-07-04,29.68,66.92,6.72,12.74,19.46,1.16,51.73,12.58,14.62,66.9,Satisfactory
2024-07-05,,,0,,,,,17.62,29.76,,Severe
2024-07-05,24.17,60.83,10.96,13.75,24.71,1.21,62.7,17.62,29.76,62.7,Satisfactory
2024-07-06,,,0,,,,,14.8,8.6,,Severe
2024-07-06,20.55,47.68,6.81,13.29,20.1,1.1,47.7,14.8,8.6,51.0,Satisfactory
2024-07-07,,,0,,,,,1.54,8.65,,Severe
2024-07-07,12.26,38.22,5.75,13.08,18.83,1.0,44.78,1.54,8.65,50.0,Good
2024-07-08,,,0,,,,,2.05,2.13,,Severe
2024-07-08,17.69,52.86,5.07,12.92,17.99,0.98,42.97,2.05,2.13,52.9,Satisfactory
2024-07-09,39.45,88.41,7.54,13.17,20.7,1.14,46.82,1.92,27.92,88.4,Satisfactory
2024-07-09,,,0,,,,,1.92,27.92,,Severe
2024-07-10,,,0,,,,,4.62,20.07,,Severe
2024-07-10,65.24,141.91,16.95,13.7,30.65,1.6,50.74,4.62,20.07,128.2,Moderate
2024-07-11,50.5,120.18,21.75,15.56,37.31,1.28,62.0,5.22,18.27,113.7,Moderate
2024-07-11,,,0,,,,,5.22,18.27,,Severe
2024-07-12,,,0,,,,,12.86,29.55,,Severe
2024-07-12,25.81,96.28,5.06,12.17,16.44,1.01,48.19,12.86,29.55,96.3,Satisfactory
2024-07-13,,,0,,,,,12.19,15.8,,Severe
2024-07-13,36.17,87.17,2.74,14.15,16.21,1.13,27.85,12.19,15.8,87.2,Satisfactory
2024-07-14,,,0,,,,,16.31,12.19,,Severe
2024-07-14,46.75,120.1,2.31,13.92,15.33,1.24,42.98,16.31,12.19,113.7,Moderate
2024-07-15,,,0,,,,,10.31,2.57,,Severe
2024-07-15,37.5,96.76,5.98,14.48,19.99,1.25,18.21,10.31,2.57,96.8,Satisfactory
2024-07-16,,,0,,,,,0.63,1.83,,Severe
2024-07-16,45.11,99.89,15.93,13.93,29.14,1.23,26.62,0.63,1.83,99.9,Satisfactory
2024-07-17,,,0,,,,,18.26,1.04,,Severe
2024-07-17,31.8,76.85,5.36,14.43,16.89,1.14,33.53,18.26,1.04,76.8,Satisfactory
2024-07-18,,,0,,,,,8.56,27.67,,Severe
2024-07-18,40.16,90.28,0.19,15.2,13.29,1.25,36.47,8.56,27.67,90.3,Satisfactory
2024-07-19,,,0,,,,,15.35,6.77,,Severe
2024-07-19,54.55,112.73,5.57,13.47,13.72,0.92,45.01,15.35,6.77,108.8,Moderate
2024-07-20,,,0,,,,,7.73,18.2,,Severe
2024-07-20,55.79,98.52,1.55,13.03,11.21,0.41,51.82,7.73,18.2,98.5,Satisfactory
2024-07-21,,,0,,,,,19.71,26.6,,Severe
2024-07-21,41.31,91.89,2.36,12.53,14.89,0.69,34.58,19.71,26.6,91.9,Satisfactory
2024-07-22,,,0,,,,,6.15,5.06,,Severe
2024-07-22,26.65,68.25,2.46,12.46,14.92,0.51,31.29,6.15,5.06,68.2,Satisfactory
2024-07-23,44.18,95.24,4.42,11.26,15.65,0.52,31.15,3.66,22.7,95.2,Satisfactory
2024-07-23,,,0,,,,,3.66,22.7,,Severe
2024-07-24,,,0,,,,,17.66,7.97,,Severe
2024-07-24,38.42,83.9,2.46,12.42,14.87,0.57,26.82,17.66,7.97,83.9,Satisfactory
2024-07-25,,,0,,,,,8.05,27.51,,Severe
2024-07-25,43.53,88.31,3.45,11.57,15.03,0.42,29.98,8.05,27.51,88.3,Satisfactory
2024-07-26,,,0,,,,,11.95,21.72,,Severe
2024-07-26,45.88,85.27,1.7,11.97,13.67,0.34,33.64,11.95,21.72,85.3,Satisfactory
2024-07-27,34.95,87,2.71,11.82,14.53,0.37,27.84,12.2,0.81,87.0,Satisfactory
2024-07-27,,,0,,,,,12.2,0.81,,Severe
2024-07-28,25.59,70.02,3.37,11.32,14.7,0.34,27.97,1.74,16.24,70.0,Satisfactory
2024-07-28,,,0,,,,,1.74,16.24,,Severe
2024-07-29,28.26,69.08,2.29,11.78,14.07,0.09,34.81,2.31,14.98,69.1,Satisfactory
2024-07-29,,,0,,,,,2.31,14.98,,Severe
2024-07-30,39.76,87.48,2.37,11.88,14.25,0.18,35.88,7.96,21.66,87.5,Satisfactory
2024-07-30,,,0,,,,,7.96,21.66,,Severe
2024-07-31,30.04,77.54,1.25,12.47,13.72,0.27,31.18,7.42,8.63,77.5,Satisfactory
2024-07-31,,,0,,,,,7.42,8.63,,Severe
2024-08-01,,,0,,,,,10.73,9.38,,Severe
2024-08-01,13.78,30.42,1.42,12.57,13.99,0.2,36.87,10.73,9.38,36.9,Good
2024-08-02,36.41,72.71,2.01,12.1,14.11,0.46,25.35,1.24,29.23,72.7,Satisfactory
2024-08-02,,,0,,,,,1.24,29.23,,Severe
2024-08-03,,,0,,,,,15.35,16.02,,Severe
2024-08-03,22.88,52.85,1.66,12.15,13.81,0.3,30.37,15.35,16.02,52.9,Satisfactory
2024-08-04,,,0,,,,,13.41,25.42,,Severe
2024-08-04,20.67,56.32,1.96,11.88,13.84,0.18,26.37,13.41,25.42,56.3,Satisfactory
2024-08-05,,,0,,,,,7.98,3.13,,Severe
2024-08-05,16.29,48.56,2.58,11.77,13.49,0.21,30.25,7.98,3.13,48.6,Good
2024-08-06,,,0,,,,,12.42,28.55,,Severe
2024-08-06,210.34,41.28,1.54,12.56,14.1,0.31,33.48,12.42,28.55,369.6,Very Poor
2024-08-07,31.46,37.68,1.08,13.31,14.38,0.29,26.23,6.5,10.78,51.8,Satisfactory
2024-08-07,,,0,,,,,6.5,10.78,,Severe
2024-08-08,36.6,55.01,2.99,12.19,15.09,0.28,24.56,0.08,0.41,60.5,Satisfactory
2024-08-08,,,0,,,,,0.08,0.41,,Severe
2024-08-09,,,0,,,,,4.86,17.03,,Severe
2024-08-09,45.97,48.66,3.14,13.31,16.45,0.61,23.76,4.86,17.03,76.3,Satisfactory
2024-08-10,20.42,62.98,3.46,13.47,16.93,0.51,22.61,8.86,9.11,63.0,Satisfactory
2024-08-10,,,0,,,,,8.86,9.11,,Severe
2024-08-11,,,,,,,,18.98,16.72,,Severe
2024-08-11,,,0,,,,,18.98,16.72,,Severe
2024-08-12,,,,,,,,1.97,22.36,,Severe
2024-08-12,,,0,,,,,1.97,22.36,,Severe
2024-08-13,108.65,33.31,10.15,12.68,22.75,1.58,26.4,9.91,13.4,261.3,Poor
2024-08-13,,,0,,,,,9.91,13.4,,Severe
2024-08-14,,,0,,,,,4.45,27.08,,Severe
2024-08-14,19.49,75.32,8.87,12.99,21.39,1.56,24.7,4.45,27.08,76.0,Satisfactory
2024-08-15,,,0,,,,,11.6,7.66,,Severe
2024-08-15,20.68,62.39,15.09,16.14,31.22,1.48,24.52,11.6,7.66,71.7,Satisfactory
2024-08-16,,,0,,,,,19.11,21.73,,Severe
2024-08-16,22.18,49.93,10.14,14.74,24.88,1.36,26.45,19.11,21.73,65.2,Satisfactory
2024-08-17,,,0,,,,,2.7,23.64,,Severe
2024-08-17,30.87,85.97,8.44,14.46,22.89,1.42,19.5,2.7,23.64,86.0,Satisfactory
2024-08-18,,,0,,,,,8.41,5.16,,Severe
2024-08-18,28.01,79.03,4.51,13.72,18.24,1.42,19.46,8.41,5.16,79.0,Satisfactory
2024-08-19,,,0,,,,,12.86,14.17,,Severe
2024-08-19,35.47,70.67,6.45,13.35,19.8,1.41,19.82,12.86,14.17,70.7,Satisfactory
2024-08-20,,,0,,,,,1.95,22.58,,Severe
2024-08-20,48.97,46.77,4.62,12.01,16.62,1.36,22.39,1.95,22.58,81.4,Satisfactory
2024-08-21,,,0,,,,,17.98,3.7,,Severe
2024-08-21,42.91,63.34,4.11,11.93,16.02,1.36,30.49,17.98,3.7,71.1,Satisfactory
2024-08-22,53.06,73.56,4.86,12.16,16.39,1.53,29.16,16.47,24.65,88.3,Satisfactory
2024-08-22,,,0,,,,,16.47,24.65,,Severe
2024-08-23,,,0,,,,,12.79,6.84,,Severe
2024-08-23,27.63,59.19,7.49,18.85,18.98,1.41,23.77,12.79,6.84,67.9,Satisfactory
2024-08-24,,,0,,,,,16.88,17.68,,Severe
2024-08-24,52.26,89.02,,24.19,19.32,1.76,26.07,16.88,17.68,89.0,Satisfactory
2024-08-25,34.31,61.7,,24.21,18.8,3.31,26.7,3.3,18.44,116.2,Moderate
2024-08-25,,,0,,,,,3.3,18.44,,Severe
2024-08-26,40.31,58.97,,24.04,16.03,0.08,29.94,2.91,19.2,66.7,Satisfactory
2024-08-26,,,0,,,,,2.91,19.2,,Severe
2024-08-27,24.88,43.57,2.76,15.51,12.62,0.75,29.38,0.58,20.56,43.6,Good
2024-08-27,,,0,,,,,0.58,20.56,,Severe
2024-08-28,29.22,43.61,2.9,5.08,7.98,1.3,28.76,15.67,28.61,61.9,Satisfactory
2024-08-28,,,0,,,,,15.67,28.61,,Severe
2024-08-29,38.76,58.26,3.55,5.07,8.61,1.32,28.59,11.87,29.82,64.1,Satisfactory
2024-08-29,,,0,,,,,11.87,29.82,,Severe
2024-08-30,,,0,,,,,8.31,11.34,,Severe
2024-08-30,123.15,160.44,13.72,5.75,19.46,1.74,30.98,8.31,11.34,302.6,Very Poor
2024-08-31,56.44,121.03,14.48,9.45,22.02,0.84,22.56,16.01,13.85,114.3,Moderate
2024-08-31,,,0,,,,,16.01,13.85,,Severe
2024-09-01,,,0,,,,,10.88,8.69,,Severe
2024-09-01,44.64,100.83,9.24,12.82,22.06,0.73,19.15,10.88,8.69,74.0,Satisfactory
2024-09-02,29.88,60.53,1.48,12.4,13.88,0.74,23.8,19.37,1.74,60.5,Satisfactory
2024-09-02,,,0,,,,,19.37,1.74,,Severe
2024-09-03,,,,,,,,12.64,5.82,,Severe
2024-09-03,,,0,,,,,12.64,5.82,,Severe
2024-09-04,25.25,34.88,5.14,8.67,13.81,0.75,16.29,9.92,26.12,42.1,Good
2024-09-04,,,0,,,,,9.92,26.12,,Severe
2024-09-05,46.74,77.03,4.6,8.62,13.22,0.87,33.87,15.26,29.98,77.6,Satisfactory
2024-09-05,,,0,,,,,15.26,29.98,,Severe
2024-09-06,,,0,,,,,2.8,10.16,,Severe
2024-09-06,38.55,69.65,5.37,8.68,14.05,0.95,26.15,2.8,10.16,69.7,Satisfactory
2024-09-07,,,0,,,,,0.09,24.44,,Severe
2024-09-07,39.5,67.97,5.05,8.33,13.24,0.87,20.04,0.09,24.44,68.0,Satisfactory
2024-09-08,,,0,,,,,0.25,4.2,,Severe
2024-09-08,52.02,92.77,3.72,8.91,12.63,0.92,17.24,0.25,4.2,92.8,Satisfactory
2024-09-09,,,0,,,,,14.62,22.96,,Severe
2024-09-09,48.16,93.12,3.97,8.77,12.73,0.97,18.71,14.62,22.96,93.1,Satisfactory
2024-09-10,,,0,,,,,17.33,0.34,,Severe
2024-09-10,41.14,74.57,4.42,8.62,13.04,0.99,28.12,17.33,0.34,74.6,Satisfactory
2024-09-11,,,0,,,,,9.77,2.85,,Severe
2024-09-11,35.72,92.81,5.29,8.49,13.78,0.93,15.98,9.77,2.85,92.8,Satisfactory
2024-09-12,,,0,,,,,9.61,26.54,,Severe
2024-09-12,15.5,32.18,5.92,8.33,14.25,0.84,15.85,9.61,26.54,42.0,Good
2024-09-13,20.11,31.57,4.39,9.02,13.41,0.79,18.6,19.09,9.35,39.5,Good
2024-09-13,,,0,,,,,19.09,9.35,,Severe
2024-09-14,,,0,,,,,13.82,25.24,,Severe
2024-09-14,30.05,76.51,3.71,8.99,12.71,0.83,19.85,13.82,25.24,76.5,Satisfactory
2024-09-15,,,0,,,,,12.7,19.1,,Severe
2024-09-15,40.24,115.32,4.06,8.86,12.92,0.87,18.53,12.7,19.1,110.5,Moderate
2024-09-16,,,0,,,,,13.39,19.5,,Severe
2024-09-16,52.94,168.95,5.72,8.74,14.46,0.91,18.8,13.39,19.5,146.1,Moderate
2024-09-17,,,0,,,,,16.65,28.99,,Severe
2024-09-17,62.49,170.59,8.84,7.63,16.38,1.01,22.51,16.65,28.99,147.2,Moderate
2024-09-18,,,0,,,,,17.05,9.5,,Severe
2024-09-18,38.65,71.08,9.5,9.61,19.11,0.99,19.55,17.05,9.5,71.1,Satisfactory
2024-09-19,,,0,,,,,0.2,27.74,,Severe
2024-09-19,39.25,71.09,6.14,8.89,15.02,0.94,18.51,0.2,27.74,71.1,Satisfactory
2024-09-20,,,0,,,,,19.89,28.8,,Severe
2024-09-20,35.85,87.37,8.89,9.08,17.98,1.05,33.26,19.89,28.8,87.4,Satisfactory
2024-09-21,,,0,,,,,9.07,4.83,,Severe
2024-09-21,55.56,142.4,7.03,8.67,15.69,1.05,40.28,9.07,4.83,128.5,Moderate
2024-09-22,82.87,156.84,7.53,9.11,16.64,1.13,50.43,19.64,1.5,175.7,Moderate
2024-09-22,,,0,,,,,19.64,1.5,,Severe
2024-09-23,,,0,,,,,9.2,16.96,,Severe
2024-09-23,92.29,165.32,7.21,7.58,14.17,1.11,63.57,9.2,16.96,205.4,Poor
2024-09-24,,,0,,,,,19.13,26.41,,Severe
2024-09-24,114.89,190.95,5.16,8.64,13.81,1.25,18.07,19.13,26.41,282.6,Poor
2024-09-25,103.11,162.28,6.61,8.61,15.22,1.36,16.39,0.69,11.06,242.3,Poor
2024-09-25,,,0,,,,,0.69,11.06,,Severe
2024-09-26,30.88,62.31,3.29,9.04,12.33,1.09,14.89,5.49,7.21,62.3,Satisfactory
2024-09-26,,,0,,,,,5.49,7.21,,Severe
2024-09-27,,,0,,,,,15.58,10.4,,Severe
2024-09-27,18.36,42.97,3.15,9.17,12.32,1.01,12.82,15.58,10.4,43.0,Good
2024-09-28,23.61,48.37,5.12,8.21,13.15,0.88,21.85,5.01,3.27,48.4,Good
2024-09-28,,,0,,,,,5.01,3.27,,Severe
2024-09-29,38.19,72.5,4.16,8.98,13.14,0.97,24.56,9.33,16.01,72.5,Satisfactory
2024-09-29,,,0,,,,,9.33,16.01,,Severe
2024-09-30,85.03,137.84,4.71,8.5,13.21,1.06,23.96,8.84,1.93,183.0,Moderate
2024-09-30,,,0,,,,,8.84,1.93,,Severe
2024-10-01,80.33,150.09,3.83,8.79,12.62,1.05,29.05,3.37,22.87,167.0,Moderate
2024-10-01,,,0,,,,,3.37,22.87,,Severe
2024-10-02,86.54,181.37,10.71,8.69,19.4,1.3,25.85,1.12,1.32,188.2,Moderate
2024-10-02,,,0,,,,,1.12,1.32,,Severe
2024-10-03,,,0,,,,,19.84,8.38,,Severe
2024-10-03,74.4,180.77,7.54,7.71,15.25,1.11,26.51,19.84,8.38,154.0,Moderate
